text	entities
an	O
outright	O
majority	O
,	O
and	O
that	O
a	O
coalition	O
of	O
Shi'ites	O
and	O
Kurds	O
will	O
likely	O
govern	O
.	O
""""	O
The	O
polls	O
will	O
be	O
the	O
first	O
under	O
the	O
constitution	O
ratified	O
in	O
October	O
in	O
a	O
national	O
referendum	ORGANISATION
.	O
""""	O
Meanwhile	ORGANISATION
,	O
the	O
U.S.	COUNTRY
military	ARMY
says	O
an	O
American	COUNTRY
soldier	ARMY
was	O
killed	ATTACKS
Sunday	DAY
when	O
a	O
roadside	O
bomb	COMPOUND
exploded	O
near	O
his	O
patrol	O
in	O
western	O
Baghdad	LOCATION
.	O
""""	O
""""	O
A	O
former	O
White	ORGANISATION
House	O
aide	O
to	O
former	O
U.S.	COUNTRY
President	O
George	O
Bush	O
has	O
been	O
sentenced	O
to	O
30	QUANTITY
months	O
in	O
prison	O
for	O
stealing	O
nearly	O
$	O
6,00,000	QUANTITY
from	O
a	O
government	O
-	O
funded	O
program	O
that	O
promotes	O
democracy	O
in	O
Cuba	O
.	O
""""	O
A	O
federal	O
judge	O
sentenced	O
Felipe	O
Sixto	COUNTRY
on	O
Wednesday	DAY
for	O
the	O
theft	O
of	O
funds	O
from	O
the	O
Center	ORGANISATION
for	O
a	O
Free	LOCATION
Cuba	O
.	O
""""	O
Sixto	COUNTRY
resigned	O
as	O
a	O
special	O
assistant	O
to	O
President	O
Bush	O
for	O
intergovernmental	O
affairs	ATTACKS
last	O
year	O
,	O
after	O
learning	O
the	O
center	ORGANISATION
was	O
taking	O
legal	PERSON
action	O
against	O
him	O
.	O
""""	O
He	O
pleaded	O
guilty	O
to	O
theft	O
in	O
December	O
and	O
apologized	O
for	O
the	O
crime	O
.	O
""""	O
Sixto	COUNTRY
has	O
admitted	O
he	O
bought	O
bulk	O
shipments	GOVERNMENT
of	O
radios	O
through	O
two	QUANTITY
companies	ORGANISATION
he	O
created	O
,	O
then	O
resold	O
the	O
equipment	O
to	O
the	O
center	ORGANISATION
at	O
a	O
higher	O
price	COMPOUND
.	O
""""	O
He	O
was	O
the	O
center	ORGANISATION
's	O
chief	PERSON
of	O
staff	O
before	O
moving	O
to	O
the	O
White	ORGANISATION
House	O
.	O
The	O
Center	ORGANISATION
for	O
a	O
Free	LOCATION
Cuba	O
is	O
a	O
non	O
-	O
profit	O
institution	O
dedicated	O
to	O
promoting	O
human	O
rights	O
and	O
democracy	O
in	O
Cuba	O
.	O
""""	O
A	O
moderate	O
earthquake	O
struck	O
northwest	O
Pakistan	COUNTRY
Sunday	DAY
,	O
but	O
there	O
were	O
no	O
immediate	O
reports	O
of	O
damage	O
or	O
injuries	O
.	O
""""	O
The	O
U.S.	COUNTRY
Geological	O
Survey	O
measured	O
the	O
quake	O
at	O
a	O
magnitude	O
of	O
4.9	O
.	O
Officials	O
say	O
the	O
earthquake	O
was	O
centered	O
in	O
the	O
Hindu	O
Kush	COMPOUND
mountains	O
of	O
neighboring	O
Afghanistan	COUNTRY
.	O
""""	O
Pakistani	COUNTRY
officials	O
say	O
the	O
earthquake	O
was	O
felt	O
in	O
the	O
capital	O
,	O
Islamabad	LOCATION
,	O
as	O
well	O
as	O
Peshawar	COUNTRY
and	O
Chitral	LOCATION
.	O
""""	O
""""	O
Police	ARMY
officials	O
say	O
there	O
were	O
no	O
reports	O
of	O
deaths	O
,	O
injuries	O
or	O
damages	O
.	O
""""	O
Iraqi	COUNTRY
Sunni	LOCATION
leaders	O
say	O
they	O
want	O
more	O
seats	O
on	O
the	O
parliamentary	O
committee	O
charged	O
with	O
drafting	O
the	O
country	O
's	O
constitution	O
or	O
they	O
will	O
boycott	O
the	O
process	O
.	O
""""	O
A	O
coalition	O
of	O
Sunni	LOCATION
organizations	O
said	O
Wednesday	DAY
they	O
want	O
to	O
increase	O
their	O
current	ATTACKS
special	O
allotment	O
of	O
13	O
seats	O
to	O
25	QUANTITY
,	O
strengthening	O
their	O
voice	O
on	O
a	O
key	O
committee	O
that	O
could	O
have	O
a	O
total	O
of	O
some	O
75	O
seats	O
.	O
""""	O
The	O
Sunnis	O
have	O
already	O
been	O
granted	O
11	QUANTITY
extra	O
seats	O
on	O
the	O
committee	O
to	O
make	O
up	O
for	O
their	O
small	O
number	O
of	O
legislators	O
-	O
a	O
result	O
of	O
the	O
parliament	GOVERNMENT
election	ORGANISATION
boycott	O
by	O
Sunni	LOCATION
voters	GOVERNMENT
.	O
Shi'ite	O
leaders	O
have	O
not	O
responded	ATTACKS
to	O
the	O
demands	O
.	O
""""	O
Meanwhile	ORGANISATION
,	O
insurgent	O
attacks	ATTACKS
across	O
Iraq	COUNTRY
Tuesday	DAY
killed	ATTACKS
at	O
least	O
25	QUANTITY
people	O
,	O
including	O
three	QUANTITY
U.S.	COUNTRY
soldiers	ARMY
.	O
""""	O
""""	O
Several	O
hundred	O
anti	QUANTITY
-	O
war	ATTACKS
protesters	ORGANISATION
have	O
begun	O
their	O
second	ARMY
week	O
of	O
demonstrations	O
outside	O
President	O
Bush	O
's	O
Crawford	O
,	O
Texas	O
ranch	O
.	O
""""	O
At	O
the	O
center	ORGANISATION
of	O
the	O
protests	O
is	O
a	O
California	O
woman	O
whose	O
son	O
was	O
killed	ATTACKS
in	O
Iraq	COUNTRY
last	O
year	O
.	O
Cindy	O
Sheehan	LOCATION
came	O
to	O
Crawford	O
a	O
week	O
ago	O
demanding	O
to	O
talk	O
to	O
Mr.	LOCATION
Bush	O
about	O
the	O
death	O
of	O
her	O
son	O
and	O
the	O
rationale	O
behind	O
the	O
Iraq	COUNTRY
conflict	O
.	O
""""	O
On	O
Saturday	DAY
,	O
dozens	O
of	O
anti	QUANTITY
-	O
war	ATTACKS
demonstrators	O
squared	O
off	O
with	O
counter	O
-	O
protesters	ORGANISATION
outside	O
Mr.	LOCATION
Bush	O
's	O
ranch	O
.	O
""""	O
Authorities	O
turned	O
out	O
in	O
force	O
to	O
keep	O
the	O
two	QUANTITY
groups	O
separated	O
.	O
""""	O
Mr.	LOCATION
Bush	O
has	O
said	O
he	O
understands	O
the	O
sentiments	O
of	O
anti	QUANTITY
-	O
war	ATTACKS
protesters	ORGANISATION
,	O
but	O
he	O
repeated	O
his	O
position	O
that	O
U.S.	COUNTRY
troops	ARMY
will	O
not	O
be	O
immediately	O
withdrawn	O
from	O
Iraq	COUNTRY
.	O
""""	O
""""	O
A	O
presidential	O
panel	O
says	O
U.S.	COUNTRY
intelligence	O
about	O
Iran	COUNTRY
's	O
arms	O
capabilities	O
is	O
""""	O
""""	O
inadequate	O
.	O
""""	O
""""	O
""""	O
The	O
New	O
York	O
Times	LOCATION
says	O
the	O
panel	O
investigating	O
U.S.	COUNTRY
intelligence	O
on	O
global	O
weapons	O
proliferation	O
will	O
submit	O
the	O
classified	O
report	O
to	O
President	O
Bush	O
later	O
this	O
month	O
.	O
""""	O
The	O
commission	O
is	O
expected	O
to	O
also	O
be	O
critical	O
of	O
American	COUNTRY
intelligence	O
on	O
North	O
Korea	LOCATION
,	O
but	O
the	O
newspaper	O
says	O
officials	O
describe	O
the	O
lack	O
of	O
information	O
about	O
Tehran	LOCATION
's	O
capabilities	O
as	O
particularly	O
worrisome	O
.	O
""""	O
The	O
report	O
says	O
America	O
lacks	O
the	O
intelligence	O
on	O
Tehran	LOCATION
's	O
arms	O
to	O
allow	O
firm	O
judgments	O
about	O
its	O
weapons	O
programs	O
.	O
The	O
United	COUNTRY
States	O
says	O
Iran	COUNTRY
is	O
trying	O
to	O
covertly	O
develop	O
nuclear	COMPOUND
weapons	O
.	O
Tehran	LOCATION
insists	O
its	O
nuclear	COMPOUND
program	O
is	O
for	O
civilian	PERSON
purposes	O
.	O
""""	O
The	O
International	O
Atomic	O
Energy	COMPOUND
Agency	O
has	O
been	O
skeptical	O
of	O
Tehran	LOCATION
's	O
claims	PERSON
,	O
but	O
says	O
it	O
has	O
seen	O
no	O
evidence	O
of	O
an	O
Iranian	COUNTRY
nuclear	COMPOUND
weapons	O
program	O
.	O
""""	O
Police	ARMY
in	O
Pakistan	COUNTRY
say	O
at	O
least	O
five	QUANTITY
soldiers	ARMY
were	O
killed	ATTACKS
in	O
a	O
suicide	QUANTITY
attack	O
in	O
the	O
country	O
's	O
northwestern	O
Swat	O
Valley	ORGANISATION
.	O
Security	COMPOUND
officials	O
say	O
a	O
suicide	QUANTITY
bomber	O
rammed	O
his	O
explosives	O
-	O
laden	O
vehicle	O
into	O
a	O
security	COMPOUND
checkpoint	O
in	O
the	O
town	O
of	O
Khawaza	O
Kehla	ORGANISATION
Saturday	DAY
.	O
At	O
least	O
four	QUANTITY
soldiers	ARMY
were	O
wounded	ATTACKS
.	O
""""	O
Pakistan	COUNTRY
's	O
military	ARMY
launched	O
an	O
offensive	QUANTITY
in	O
Swat	O
and	O
surrounding	O
areas	O
in	O
late	O
April	O
after	O
militants	ARMY
violated	O
a	O
peace	O
deal	O
and	O
began	O
advancing	O
toward	O
the	O
capital	O
,	O
Islamabad	LOCATION
.	O
""""	O
Officials	O
call	O
the	O
operation	O
a	O
success	O
and	O
say	O
most	O
of	O
the	O
Taliban	ORGANISATION
insurgents	O
have	O
been	O
driven	O
from	O
the	O
region	LOCATION
.	O
""""	O
However	O
,	O
Pakistani	COUNTRY
forces	ARMY
have	O
encountered	O
some	O
lingering	O
resistance	O
.	O
""""	O
The	O
military	ARMY
says	O
eight	O
militants	ARMY
were	O
killed	ATTACKS
Saturday	DAY
in	O
a	O
clash	O
that	O
erupted	O
as	O
soldiers	ARMY
searched	O
another	O
area	O
of	O
Swat	O
Valley	ORGANISATION
.	O
Two	QUANTITY
others	QUANTITY
were	O
detained	O
.	O
""""	O
Elsewhere	O
in	O
northwestern	O
Pakistan	COUNTRY
,	O
security	COMPOUND
officials	O
say	O
fighter	ORGANISATION
jets	O
targeted	O
a	O
suspected	O
militant	ARMY
hideout	O
in	O
the	O
South	O
Waziristan	O
tribal	QUANTITY
region	LOCATION
Saturday	DAY
.	O
""""	O
Iran	COUNTRY
's	O
top	O
nuclear	COMPOUND
negotiator	O
says	O
Tehran	LOCATION
will	O
soon	O
resume	O
large	O
-	O
scale	O
enrichment	O
of	O
uranium	COMPOUND
if	O
Iran	COUNTRY
is	O
referred	O
to	O
the	O
United	COUNTRY
Nations	O
Security	COMPOUND
Council	O
.	O
Ali	COUNTRY
Larijani	COUNTRY
also	O
told	O
a	O
news	O
conference	O
Wednesday	DAY
that	O
Iran	COUNTRY
's	O
main	O
enrichment	O
plant	O
is	O
ready	O
for	O
use	O
.	O
He	O
said	O
all	O
Iran	COUNTRY
has	O
to	O
do	O
is	O
inform	O
the	O
International	O
Atomic	O
Energy	COMPOUND
Agency	O
that	O
it	O
would	O
be	O
resuming	O
operations	O
.	O
His	O
comments	O
come	O
one	O
day	O
before	O
the	O
IAEA	ORGANISATION
board	O
meets	O
in	O
Vienna	COUNTRY
.	O
A	O
draft	O
resolution	O
obtained	O
by	O
news	O
agencies	O
formally	O
calls	O
on	O
the	O
IAEA	ORGANISATION
to	O
report	O
Iran	COUNTRY
to	O
the	O
U.N.	ORGANISATION
Security	COMPOUND
Council	O
over	O
its	O
nuclear	COMPOUND
activities	O
.	O
British	O
Foreign	LOCATION
Secretary	LOCATION
Jack	O
Straw	LOCATION
met	O
his	O
Iranian	COUNTRY
counterpart	GOVERNMENT
Manouchehr	O
Mottaki	COUNTRY
in	O
London	COUNTRY
today	O
to	O
tell	O
him	O
that	O
Tehran	LOCATION
has	O
one	O
last	O
chance	O
to	O
convince	O
the	O
world	O
that	O
its	O
nuclear	COMPOUND
program	O
is	O
peaceful	O
.	O
European	LOCATION
and	O
U.S.	COUNTRY
leaders	O
accuse	O
Iran	COUNTRY
of	O
secretly	O
trying	O
to	O
develop	O
nuclear	COMPOUND
weapons	O
.	O
Iran	COUNTRY
denies	O
the	O
charge	O
.	O
""""	O
U.S.	COUNTRY
Secretary	LOCATION
of	O
State	O
Condoleezza	LOCATION
Rice	O
says	O
the	O
Bush	O
administration	O
has	O
a	O
strategy	O
to	O
""""	O
""""	O
assure	O
victory	GOVERNMENT
""""	O
""""	O
in	O
Iraq	COUNTRY
.	O
""""	O
""""	O
In	O
testimony	COMPOUND
before	O
the	O
Senate	COUNTRY
Foreign	LOCATION
Relations	O
Committee	LOCATION
,	O
Ms.	ARMY
Rice	O
said	O
the	O
plan	O
is	O
to	O
clear	O
out	O
areas	O
under	O
insurgent	O
control	O
,	O
hold	O
those	O
areas	O
securely	O
,	O
and	O
build	O
durable	O
,	O
national	O
Iraqi	COUNTRY
institutions	O
.	O
""""	O
""""	O
She	QUANTITY
said	O
the	O
United	COUNTRY
States	O
will	O
send	O
in	O
teams	O
of	O
diplomatic	O
and	O
military	ARMY
personnel	O
working	O
together	O
to	O
help	O
Iraqis	O
train	O
police	ARMY
,	O
and	O
set	O
up	O
essential	O
services	O
.	O
""""	O
Ms.	ARMY
Rice	O
's	O
testimony	COMPOUND
Wednesday	DAY
comes	O
just	O
days	O
after	O
Iraqis	O
voted	O
in	O
a	O
referendum	ORGANISATION
on	O
a	O
new	O
constitution	O
.	O
""""	O
Senators	O
pressed	O
the	O
secretary	O
for	O
specifics	O
,	O
including	O
when	O
the	O
150	O
-	O
thousand	O
U.S.	COUNTRY
troops	ARMY
in	O
Iraq	COUNTRY
might	O
start	PERSON
coming	O
home	O
.	O
""""	O
""""	O
The	O
secretary	O
refused	O
to	O
offer	O
a	O
timetable	O
,	O
saying	O
any	O
withdrawal	O
depends	O
on	O
Iraqi	COUNTRY
forces	ARMY
being	O
able	O
to	O
fight	O
the	O
insurgents	O
independently	O
.	O
""""	O
English	O
and	O
Irish	O
colonists	PERSON
from	O
St.	O
Kitts	PERSON
first	O
settled	GOVERNMENT
on	O
Montserrat	ORGANISATION
in	O
1632	DATE
;	O
the	O
first	O
African	COUNTRY
slaves	O
arrived	O
three	QUANTITY
decades	O
later	O
.	O
""""	O
The	O
British	O
and	O
French	O
fought	O
for	O
possession	O
of	O
the	O
island	O
for	O
most	O
of	O
the	O
18th	QUANTITY
century	O
,	O
but	O
it	O
finally	O
was	O
confirmed	O
as	O
a	O
British	O
possession	O
in	O
1783	DATE
.	O
""""	O
The	O
island	O
's	O
sugar	O
plantation	O
economy	O
was	O
converted	O
to	O
small	O
farm	O
landholdings	O
in	O
the	O
mid	O
19th	O
century	O
.	O
Much	O
of	O
this	O
island	O
was	O
devastated	O
and	O
two	QUANTITY
-	O
thirds	O
of	O
the	O
population	O
fled	O
abroad	O
because	O
of	O
the	O
eruption	O
of	O
the	O
Soufriere	O
Hills	O
Volcano	COUNTRY
that	O
began	O
on	O
18	QUANTITY
July	ORGANISATION
1995	DATE
.	O
""""	O
Montserrat	ORGANISATION
has	O
endured	O
volcanic	O
activity	O
since	O
,	O
with	O
the	O
last	O
eruption	O
occurring	O
in	O
July	ORGANISATION
2003	DATE
.	O
""""	O
""""	O
Georgia	O
's	O
economy	O
sustained	O
GDP	O
growth	O
of	O
more	O
than	O
10	QUANTITY
%	ARMY
in	O
2006	DATE
-	O
7	O
,	O
based	O
on	O
strong	O
inflows	O
of	O
foreign	O
investment	O
and	O
robust	O
government	O
spending	O
.	O
""""	O
""""	O
However	O
,	O
GDP	O
growth	O
slowed	O
in	O
2008	DATE
following	O
the	O
August	ORGANISATION
2008	DATE
conflict	O
with	O
Russia	O
,	O
and	O
turned	O
negative	O
in	O
2009	DATE
as	O
foreign	O
direct	O
investment	O
and	O
workers	O
'	O
remittances	O
declined	O
in	O
the	O
wake	O
of	O
the	O
global	O
financial	O
crisis	O
,	O
but	O
rebounded	O
in	O
2010	DATE
.	O
""""	O
""""	O
Georgia	O
's	O
main	O
economic	O
activities	O
include	O
the	O
cultivation	O
of	O
agricultural	O
products	O
such	O
as	O
grapes	O
,	O
citrus	O
fruits	O
,	O
and	O
hazelnuts	O
;	O
mining	O
of	O
manganese	O
and	O
copper	O
;	O
and	O
output	O
of	O
a	O
small	O
industrial	O
sector	O
producing	O
alcoholic	O
and	O
nonalcoholic	O
beverages	O
,	O
metals	O
,	O
machinery	O
,	O
aircraft	O
and	O
chemicals	O
.	O
""""	O
""""	O
Areas	O
of	O
recent	O
improvement	O
include	O
growth	O
in	O
the	O
construction	O
,	O
banking	O
services	O
,	O
and	O
mining	O
sectors	O
,	O
but	O
reduced	O
availability	O
of	O
external	O
investment	O
and	O
the	O
slowing	O
regional	O
economy	O
are	O
emerging	O
risks	O
.	O
""""	O
The	O
country	O
imports	O
nearly	O
all	O
its	O
needed	O
supplies	O
of	O
natural	O
gas	O
and	O
oil	COMPOUND
products	O
.	O
""""	O
It	O
has	O
sizeable	O
hydropower	O
capacity	O
,	O
a	O
growing	O
component	O
of	O
its	O
energy	COMPOUND
supplies	O
.	O
""""	O
Georgia	O
has	O
overcome	O
the	O
chronic	O
energy	COMPOUND
shortages	O
and	O
gas	O
supply	O
interruptions	O
of	O
the	O
past	PERSON
by	O
renovating	O
hydropower	O
plants	O
and	O
by	O
increasingly	O
relying	O
on	O
natural	O
gas	O
imports	O
from	O
Azerbaijan	O
instead	O
of	O
from	O
Russia	O
.	O
""""	O
The	O
construction	O
on	O
the	O
Baku	O
-	O
T'bilisi	O
-	O
Ceyhan	O
oil	COMPOUND
pipeline	O
,	O
the	O
Baku	O
-	O
T'bilisi	O
-	O
Erzerum	O
gas	O
pipeline	O
,	O
and	O
the	O
Kars	PERSON
-	O
Akhalkalaki	O
Railroad	O
are	O
part	O
of	O
a	O
strategy	O
to	O
capitalize	O
on	O
Georgia	O
's	O
strategic	O
location	O
between	O
Europe	LOCATION
and	O
Asia	O
and	O
develop	O
its	O
role	O
as	O
a	O
transit	O
point	ATTACKS
for	O
gas	O
,	O
oil	COMPOUND
and	O
other	O
goods	O
.	O
""""	O
""""	O
Georgia	O
has	O
historically	O
suffered	O
from	O
a	O
chronic	O
failure	O
to	O
collect	PERSON
tax	O
revenues	O
;	O
however	O
,	O
the	O
government	O
,	O
since	O
coming	O
to	O
power	O
in	O
2004	DATE
,	O
has	O
simplified	O
the	O
tax	O
code	O
,	O
improved	O
tax	O
administration	O
,	O
increased	O
tax	O
enforcement	GOVERNMENT
,	O
and	O
cracked	PERSON
down	O
on	O
petty	O
corruption	O
.	O
""""	O
""""	O
However	O
,	O
the	O
economic	O
downturn	O
of	O
2008	DATE
-	O
9	O
eroded	O
the	O
tax	O
base	O
and	O
led	O
to	O
a	O
decline	O
in	O
the	O
budget	O
surplus	O
and	O
an	O
increase	O
in	O
public	PERSON
borrowing	O
needs	O
.	O
""""	O
""""	O
The	O
country	O
is	O
pinning	O
its	O
hopes	O
for	O
renewed	O
growth	O
on	O
a	O
determined	O
effort	O
to	O
continue	O
to	O
liberalize	O
the	O
economy	O
by	O
reducing	O
regulation	O
,	O
taxes	O
,	O
and	O
corruption	O
in	O
order	O
to	O
attract	O
foreign	O
investment	O
,	O
but	O
the	O
economy	O
faces	O
a	O
more	O
difficult	O
investment	O
climate	O
both	O
domestically	O
and	O
internationally	O
.	O
""""	O
""""	O
After	O
discarding	O
socialist	O
economic	O
policies	O
in	O
the	O
mid-1990s	O
,	O
Madagascar	LOCATION
followed	O
a	O
World	O
Bank-	O
and	O
IMF	ORGANISATION
-	O
led	O
policy	O
of	O
privatization	O
and	O
liberalization	O
that	O
has	O
been	O
undermined	O
since	O
the	O
start	PERSON
of	O
the	O
political	GOVERNMENT
crisis	O
.	O
""""	O
This	QUANTITY
strategy	O
placed	O
the	O
country	O
on	O
a	O
slow	O
and	O
steady	O
growth	O
path	O
from	O
an	O
extremely	O
low	O
level	O
.	O
""""	O
Agriculture	O
,	O
including	O
fishing	O
and	O
forestry	O
,	O
is	O
a	O
mainstay	O
of	O
the	O
economy	O
,	O
accounting	O
for	O
more	O
than	O
one	O
-	O
fourth	O
of	O
GDP	O
and	O
employing	O
80	O
%	ARMY
of	O
the	O
population	O
.	O
""""	O
Exports	O
of	O
apparel	ATTACKS
have	O
boomed	O
in	O
recent	O
years	O
primarily	GOVERNMENT
due	O
to	O
duty	O
-	O
free	QUANTITY
access	O
to	O
the	O
US	O
.	O
""""	O
However	O
,	O
Madagascar	LOCATION
's	O
failure	O
to	O
comply	O
with	O
the	O
requirements	PERSON
of	O
the	O
African	COUNTRY
Growth	O
and	O
Opportunity	O
Act	O
(	O
AGOA	ORGANISATION
)	O
led	O
to	O
the	O
termination	O
of	O
the	O
country	O
's	O
duty	O
-	O
free	QUANTITY
access	O
in	O
January	ARMY
2010	DATE
.	O
""""	O
""""	O
Deforestation	O
and	O
erosion	O
,	O
aggravated	O
by	O
the	O
use	O
of	O
firewood	O
as	O
the	O
primary	O
source	O
of	O
fuel	O
,	O
are	O
serious	O
concerns	O
.	O
""""	O
""""	O
Former	O
President	O
RAVALOMANANA	ORGANISATION
worked	O
aggressively	O
to	O
revive	O
the	O
economy	O
following	O
the	O
2002	DATE
political	GOVERNMENT
crisis	O
,	O
which	O
triggered	O
a	O
12	QUANTITY
%	ARMY
drop	O
in	O
GDP	O
that	O
year	O
.	O
""""	O
The	O
current	ATTACKS
political	GOVERNMENT
crisis	O
which	O
began	O
in	O
early	O
2009	DATE
has	O
dealt	O
additional	O
blows	O
to	O
the	O
economy	O
.	O
""""	O
Tourism	ORGANISATION
dropped	O
more	O
than	O
50	O
%	ARMY
in	O
2009	DATE
,	O
compared	O
with	O
the	O
previous	O
year	O
,	O
and	O
many	O
investors	O
are	O
wary	O
of	O
entering	O
the	O
uncertain	O
investment	O
environment	O
.	O
""""	O
""""	O
Settled	LOCATION
by	O
both	O
Britain	COUNTRY
and	O
France	O
during	O
the	O
first	O
half	O
of	O
the	O
19th	O
century	O
,	O
the	O
island	O
was	O
made	O
a	O
French	O
possession	O
in	O
1853	DATE
.	O
""""	O
It	O
served	O
as	O
a	O
penal	O
colony	O
for	O
four	QUANTITY
decades	O
after	O
1864	DATE
.	O
""""	O
Agitation	O
for	O
independence	O
during	O
the	O
1980s	COUNTRY
and	O
early	O
1990s	QUANTITY
ended	GOVERNMENT
in	O
the	O
1998	DATE
Noumea	O
Accord	LOCATION
,	O
which	O
over	O
a	O
period	O
of	O
15	QUANTITY
to	O
20	QUANTITY
years	O
will	O
transfer	O
an	O
increasing	O
amount	O
of	O
governing	O
responsibility	O
from	O
France	O
to	O
New	O
Caledonia	ORGANISATION
.	O
""""	O
The	O
agreement	O
also	O
commits	O
France	O
to	O
conduct	O
a	O
referendum	ORGANISATION
between	O
2014	DATE
and	O
2019	DATE
to	O
decide	O
whether	O
New	O
Caledonia	ORGANISATION
should	O
assume	O
full	O
sovereignty	O
and	O
independence	O
.	O
ALL	O
the	O
Goods	O
were	O
once	O
driven	O
out	O
by	O
the	O
Ills	O
from	O
that	O
common	TIME
share	O
which	O
they	O
each	O
had	O
in	O
the	O
affairs	ATTACKS
of	O
mankind	O
;	O
for	O
the	O
Ills	O
by	O
reason	O
of	O
their	O
numbers	ARMY
had	O
prevailed	O
to	O
possess	O
the	O
earth	O
.	O
The	O
Goods	O
wafted	O
themselves	O
to	O
heaven	O
and	O
asked	O
for	O
a	O
righteous	O
vengeance	O
on	O
their	O
persecutors	O
.	O
""""	O
They	O
entreated	O
Jupiter	O
that	O
they	O
might	O
no	O
longer	O
be	O
associated	O
with	O
the	O
Ills	O
,	O
as	O
they	O
had	O
nothing	O
in	O
common	TIME
and	O
could	O
not	O
live	O
together	O
,	O
but	O
were	O
engaged	O
in	O
unceasing	O
warfare	O
;	O
and	O
that	O
an	O
indissoluble	O
law	GOVERNMENT
might	O
be	O
laid	O
down	O
for	O
their	O
future	O
protection	O
.	O
""""	O
""""	O
Jupiter	O
granted	O
their	O
request	O
and	O
decreed	O
that	O
henceforth	O
the	O
Ills	O
should	O
visit	ARMY
the	O
earth	O
in	O
company	ORGANISATION
with	O
each	O
other	O
,	O
but	O
that	O
the	O
Goods	O
should	O
one	O
by	O
one	O
enter	O
the	O
habitations	GOVERNMENT
of	O
men	O
.	O
""""	O
""""	O
Hence	O
it	O
arises	O
that	O
Ills	O
abound	O
,	O
for	O
they	O
come	O
not	O
one	O
by	O
one	O
,	O
but	O
in	O
troops	ARMY
,	O
and	O
by	O
no	O
means	O
singly	O
:	O
while	O
the	O
Goods	O
proceed	GOVERNMENT
from	O
Jupiter	O
,	O
and	O
are	O
given	O
,	O
not	O
alike	O
to	O
all	O
,	O
but	O
singly	O
,	O
and	O
separately	O
;	O
and	O
one	O
by	O
one	O
to	O
those	O
who	O
are	O
able	O
to	O
discern	O
them	O
.	O
""""	O
Turkish	O
security	COMPOUND
officials	O
say	O
Kurdish	O
rebels	O
have	O
killed	ATTACKS
13	O
Turkish	O
soldiers	ARMY
in	O
a	O
southeastern	O
province	O
near	O
the	O
border	O
with	O
Iraq	COUNTRY
.	O
Reports	O
from	O
Turkey	O
say	O
the	O
soldiers	ARMY
were	O
killed	ATTACKS
Sunday	DAY
in	O
Sirnak	O
province	O
near	O
an	O
area	O
where	O
a	O
Kurdish	O
rebel	O
was	O
killed	ATTACKS
in	O
earlier	ATTACKS
fighting	O
.	O
A	O
Turkish	O
army	O
statement	O
said	O
an	O
operation	O
is	O
under	O
way	QUANTITY
to	O
hunt	O
down	O
the	O
attackers	O
.	O
It	O
also	O
said	O
Turkish	O
troops	ARMY
shelled	O
areas	O
near	O
the	O
Iraqi	COUNTRY
border	O
to	O
try	O
to	O
prevent	O
rebels	O
from	O
reaching	O
their	O
bases	ORGANISATION
in	O
northern	O
Iraq	COUNTRY
.	O
""""	O
Last	O
week	O
,	O
rebels	O
from	O
the	O
Kurdistan	LOCATION
Workers	O
'	O
Party	O
,	O
or	O
PKK	COUNTRY
,	O
ambushed	ATTACKS
a	O
minibus	O
in	O
Sirnak	O
and	O
killed	ATTACKS
12	QUANTITY
passengers	O
,	O
including	O
village	O
guards	O
.	O
""""	O
Ankara	O
signed	PERSON
an	O
agreement	O
with	O
Baghdad	LOCATION
last	O
month	O
that	O
commits	O
Iraqi	COUNTRY
troops	ARMY
to	O
crack	O
down	O
on	O
PKK	COUNTRY
rebels	O
who	O
Turkey	O
says	O
use	O
northern	O
Iraq	COUNTRY
to	O
attack	O
Turkey	O
.	O
The	O
deal	O
does	O
not	O
allow	O
Turkey	O
to	O
send	O
its	O
troops	ARMY
into	O
Iraq	COUNTRY
.	O
Afghanistan	COUNTRY
's	O
government	O
says	O
Afghan	O
and	O
U.S.-led	COUNTRY
troops	ARMY
have	O
killed	ATTACKS
five	QUANTITY
Taleban	ORGANISATION
insurgents	O
in	O
the	O
east	O
of	O
the	O
country	O
.	O
The	O
Afghan	O
Defense	O
Ministry	COUNTRY
says	O
the	O
rebels	O
were	O
killed	ATTACKS
in	O
a	O
gun	O
fight	O
Saturday	DAY
in	O
the	O
eastern	O
province	O
of	O
Paktika	COUNTRY
.	O
Afghan	O
and	O
coalition	O
forces	ARMY
captured	O
one	O
insurgent	O
.	O
""""	O
In	O
other	O
fighting	O
Saturday	DAY
,	O
a	O
Canadian	LOCATION
soldier	ARMY
was	O
killed	ATTACKS
in	O
Kandahar	O
province	O
when	O
militants	ARMY
ambushed	ATTACKS
his	O
patrol	O
with	O
a	O
roadside	O
bomb	COMPOUND
and	O
gunfire	O
.	O
""""	O
""""	O
Separately	LOCATION
,	O
Afghan	O
police	ARMY
are	O
searching	O
for	O
the	O
gunmen	O
who	O
killed	ATTACKS
two	QUANTITY
German	O
journalists	O
early	O
Saturday	DAY
in	O
a	O
remote	O
part	O
of	O
northern	O
Afghanistan	COUNTRY
.	O
""""	O
""""	O
The	O
two	QUANTITY
Deutsche	O
Welle	O
journalists	O
,	O
a	O
man	O
and	O
a	O
woman	O
,	O
were	O
shot	O
dead	O
as	O
they	O
spent	O
the	O
night	O
in	O
a	O
tent	O
in	O
