text,entities
differences,O
between,O
the,O
rebels,O
and,O
the,O
government,O
in,O
order,O
to,O
set,O
up,O
a,O
possible,O
meeting,O
between,O
the,O
two,O
sides,O
in,O
Mexico,O
.,O
The,O
Colombian,O
government,O
is,O
demanding,O
the,O
group,O
disarm,O
and,O
cease,O
its,O
practice,O
of,O
kidnapping,O
citizens,O
.,O
"""",O
While,O
other,O
paramilitary,O
groups,O
in,O
the,O
nation,O
have,O
grown,O
rich,O
from,O
the,O
drug,COMPOUND
trade,O
",",O
the,O
ELN,O
funds,O
itself,O
through,O
kidnapping,O
.,O
"""",O
A,O
top,O
U.S.,COUNTRY
official,O
says,O
the,O
importance,O
of,O
opium,COMPOUND
cultivation,O
to,O
Afghanistan,COUNTRY
's,O
economy,O
is,O
declining,O
.,O
"""",O
Richard,O
Boucher,O
",",O
the,O
U.S.,COUNTRY
assistant,O
secretary,O
of,O
state,O
for,O
south,COMPOUND
and,O
central,O
Asian,COUNTRY
affairs,ARMY
",",O
says,O
about,O
one,O
third,O
of,O
the,O
Afghan,O
economy,O
was,O
based,O
on,O
opium,COMPOUND
last,O
year,O
.,O
"""",O
"""",O
But,O
he,O
added,ATTACKS
that,O
its,O
production,O
was,O
diminishing,O
due,O
to,O
the,O
growth,O
of,O
the,O
regular,O
economy,O
",",O
including,O
the,O
cultivation,O
of,O
other,O
crops,O
.,O
"""",O
He,O
said,O
more,O
needed,O
to,O
be,O
done,O
to,O
develop,O
economic,O
alternatives,O
to,O
opium,COMPOUND
production,O
in,O
Afghanistan,COUNTRY
.,O
"""",O
The,O
country,O
is,O
the,O
world,O
's,O
number,O
one,O
producer,O
of,O
opium,COMPOUND
",",O
a,O
key,O
ingredient,O
in,O
heroin,O
.,O
"""",O
Boucher,O
is,O
attending,O
an,O
international,O
conference,O
in,O
Berlin,O
on,O
the,O
reconstruction,O
of,O
Afghanistan,COUNTRY
.,O
"""",O
Last,O
week,O
",",O
the,O
Bush,O
administration,O
announced,O
it,O
would,O
spend,O
more,O
than,O
$,O
10,QUANTITY
billion,O
in,O
Afghanistan,COUNTRY
for,O
security,COMPOUND
and,O
reconstruction,O
.,O
"""",O
A,O
U.S.-based,COUNTRY
human,O
rights,O
group,O
says,O
recently,O
gathered,O
information,O
could,O
lead,O
to,O
new,O
charges,O
against,O
a,O
notorious,O
former,O
Iraqi,COUNTRY
general,O
who,O
is,O
accused,O
of,O
ordering,O
the,O
1988,DATE
massacre,ARMY
of,O
Kurds,O
in,O
northern,PERSON
Iraq,COUNTRY
.,O
"""",O
In,O
a,O
report,O
issued,O
Thursday,DAY
",",O
Human,O
Rights,O
Watch,O
says,O
the,O
new,O
information,O
implicates,O
Ali,QUANTITY
Hassan,O
al,O
-,O
Majid,O
-,O
known,O
as,O
"""",O
"""",O
Chemical,O
Ali,QUANTITY
"""",O
"""",O
-,O
in,O
the,O
execution,O
of,O
hundreds,O
of,O
Shi'ite,O
Muslims,O
during,O
an,O
uprising,O
in,O
the,O
southern,O
city,O
of,O
Basra,O
in,O
1999,DATE
.,O
"""",O
"""",O
Iraqi,COUNTRY
officials,O
say,O
they,O
expect,O
Chemical,O
Ali,QUANTITY
to,O
be,O
among,O
the,O
first,O
of,O
several,O
top,O
lieutenants,O
of,O
Saddam,O
Hussein,O
's,O
regime,O
to,O
go,O
on,O
trial,O
for,O
a,O
range,O
of,O
crimes,O
",",O
including,O
crimes,O
against,O
humanity,O
and,O
genocide,O
.,O
"""",O
"""",O
In,O
December,O
",",O
Iraq,COUNTRY
's,O
interim,O
Prime,O
Minister,O
Iyad,COUNTRY
Allawi,DAY
said,O
the,O
trials,O
of,O
top,O
officials,O
of,O
the,O
ousted,O
regime,O
would,O
begin,O
within,O
weeks,O
.,O
"""",O
"""",O
But,O
so,O
far,O
",",O
no,O
trial,O
dates,O
have,O
been,O
set,O
.,O
"""",O
A,O
fugitive,QUANTITY
leader,O
of,O
the,O
Palestinian,DAY
militant,O
group,O
Hamas,COUNTRY
has,O
appeared,O
in,O
a,O
videotape,COMPOUND
calling,O
Israel,O
's,O
withdrawal,O
from,O
the,O
Gaza,O
Strip,O
a,O
victory,GOVERNMENT
for,O
Palestinian,DAY
militants,ARMY
.,O
"""",O
Mohammed,O
Deif,EVENT
",",O
who,O
has,O
eluded,O
Israeli,O
authorities,O
for,O
more,O
than,O
a,O
decade,O
",",O
said,O
Israel,O
's,O
pullout,O
is,O
a,O
humiliation,O
suffered,GOVERNMENT
at,O
the,O
hands,O
of,O
the,O
armed,O
resistance,O
.,O
"""",O
"""",O
The,O
alleged,O
bombmaker,O
",",O
who,O
Israel,O
accuses,O
of,O
being,O
behind,O
a,O
string,O
of,O
suicide,ATTACKS
bombings,ATTACKS
",",O
appeared,O
in,O
the,O
video,ATTACKS
in,O
profile,O
with,O
a,O
dark,O
shadow,O
over,O
his,O
face,O
.,O
"""",O
He,O
warned,O
the,O
Palestinian,DAY
Authority,O
not,O
to,O
try,O
to,O
disarm,O
the,O
militant,O
groups,O
.,O
"""",O
But,O
he,O
did,O
call,O
for,O
dialogue,COMPOUND
"""",O
"""",O
to,O
protect,O
our,O
Palestinian,DAY
blood,ORGANISATION
.,O
"""",O
"""",O
"""",O
Western,O
news,O
agencies,O
in,O
Gaza,O
received,O
copies,O
of,O
the,O
tape,O
overnight,O
Saturday,DAY
.,O
They,O
say,O
they,O
believe,O
the,O
tape,O
is,O
authentic,O
.,O
"""",O
Pope,O
John,COUNTRY
Paul,O
II,O
has,O
urged,O
believers,O
to,O
proudly,O
display,O
the,O
signs,O
of,O
their,O
faith,O
",",O
saying,O
the,O
practice,O
does,O
not,O
encourage,O
intolerance,O
or,O
infringe,O
on,O
the,O
separation,O
of,O
church,O
and,O
state,O
.,O
"""",O
"""",O
In,O
an,O
apostolic,O
letter,O
to,O
Roman,O
Catholics,O
launching,O
the,O
Year,O
of,O
the,O
Eucharist,COUNTRY
",",O
the,O
pope,O
made,O
no,O
mention,O
of,O
specific,O
problems,O
.,O
"""",O
"""",O
But,O
the,O
message,O
follows,O
sharp,O
controversy,O
in,O
France,O
over,O
a,O
government,O
ban,O
on,O
conspicuous,O
religious,O
symbols,O
such,O
as,O
Muslim,ORGANISATION
headscarves,O
",",O
Jewish,O
skullcaps,O
or,O
large,O
crucifixes,O
in,O
the,O
country,O
's,O
schools,O
.,O
"""",O
The,O
pontiff,O
also,O
repeated,O
his,O
concern,O
that,O
too,O
few,O
Catholics,O
are,O
giving,O
due,O
reverence,O
to,O
the,O
Eucharist,COUNTRY
or,O
properly,O
marking,O
Sunday,DAY
as,O
the,O
Lord,O
's,O
Day,O
.,O
He,O
also,O
described,O
faith,O
as,O
a,O
means,O
of,O
counteracting,O
violence,O
and,O
a,O
way,O
of,O
bringing,O
attention,O
to,O
such,O
problems,O
as,O
poverty,O
and,O
hunger,O
in,O
the,O
world,O
.,O
"""",O
Former,O
U.S.,COUNTRY
President,O
Bill,DAY
Clinton,O
says,O
that,O
publishing,O
cartoons,O
of,O
the,O
Prophet,DAY
Muhammad,O
was,O
a,O
mistake,O
",",O
but,O
that,O
violent,O
protests,O
by,O
Muslims,O
have,O
wasted,O
a,O
chance,O
to,O
build,O
bridges,O
with,O
the,O
West,O
.,O
"""",O
"""",O
Clinton,O
was,O
speaking,O
in,O
Pakistan,COUNTRY
",",O
the,O
scene,O
of,O
some,O
of,O
the,O
worst,O
rallies,O
against,O
the,O
drawings,O
",",O
where,O
he,O
was,O
visiting,O
survivors,O
of,O
last,O
year,O
's,O
South,COMPOUND
Asian,COUNTRY
earthquake,O
and,O
launching,O
an,O
HIV,O
/,O
AIDS,ORGANISATION
project,O
.,O
"""",O
"""",O
He,O
said,O
he,O
strongly,O
disagrees,O
with,O
the,O
publication,O
of,O
the,O
cartoons,O
",",O
considered,O
blasphemous,TIME
by,O
Muslims,O
",",O
and,O
has,O
no,O
objection,O
to,O
the,O
Muslim,ORGANISATION
protests,O
if,O
they,O
are,O
peaceful,O
.,O
"""",O
"""",O
But,O
he,O
said,O
by,O
holding,O
violent,O
demonstrations,O
that,O
have,O
killed,ATTACKS
18,QUANTITY
people,O
",",O
Muslims,O
have,O
missed,O
an,O
opportunity,O
to,O
build,O
better,O
ties,O
with,O
the,O
West,O
.,O
"""",O
Clinton,O
arrived,O
in,O
Islamabad,LOCATION
early,O
Friday,DAY
for,O
a,O
day,O
-,O
long,O
trip,ARMY
and,O
held,O
talks,O
with,O
Pakistani,COUNTRY
President,O
Pervez,O
Musharraf,O
and,O
Prime,O
Minister,O
Shaukat,O
Aziz,O
.,O
Iran,COUNTRY
says,O
it,O
will,O
allow,O
United,COUNTRY
Nations,O
nuclear,COMPOUND
experts,O
to,O
take,O
environmental,O
samples,O
from,O
a,O
military,ARMY
site,O
to,O
disprove,O
allegations,O
Tehran,LOCATION
is,O
secretly,O
developing,O
nuclear,COMPOUND
weapons,O
.,O
"""",O
A,O
foreign,O
ministry,O
spokesman,O
Hamid,PERSON
Reza,O
Asefi,O
told,O
reporters,PERSON
Sunday,DAY
in,O
Tehran,LOCATION
that,O
International,O
Atomic,O
Energy,COMPOUND
Agency,O
inspectors,O
would,O
only,O
take,O
samples,O
from,O
so,O
-,O
called,O
"""",O
"""",O
green,O
areas,O
"""",O
"""",O
at,O
the,O
military,ARMY
site,O
",",O
and,O
not,O
from,O
inside,O
the,O
installation,O
.,O
"""",O
"""",O
The,O
head,O
of,O
the,O
IAEA,ORGANISATION
",",O
Mohamed,O
ElBaradei,O
",",O
said,O
last,O
week,O
Iran,COUNTRY
had,O
agreed,O
to,O
allow,O
access,O
to,O
the,O
site,O
at,O
Parchin,O
",",O
near,O
the,O
capital,O
",",O
and,O
that,O
inspectors,O
would,O
arrive,TREATY
there,O
soon,ARMY
.,O
"""",O
"""",O
The,O
IAEA,ORGANISATION
has,O
been,O
seeking,O
access,O
to,O
Parchin,O
",",O
which,O
has,O
long,O
been,O
used,O
by,O
Iran,COUNTRY
to,O
research,O
",",O
develop,O
and,O
produce,O
missiles,O
and,O
other,O
high,O
explosives,O
.,O
"""",O
The,O
United,COUNTRY
States,O
accuses,O
Iran,COUNTRY
of,O
secretly,O
developing,O
nuclear,COMPOUND
weapons,O
.,O
Iran,COUNTRY
asserts,O
its,O
nuclear,COMPOUND
program,O
is,O
only,O
for,O
producing,O
electricity,O
.,O
Turkish,O
police,ARMY
have,O
detained,O
at,O
least,O
50,O
suspected,O
al,O
-,O
Qaida,O
-,O
linked,O
militants,ARMY
in,O
raids,O
across,O
nine,QUANTITY
provinces,O
.,O
"""",O
Local,O
media,O
say,O
the,O
militants,ARMY
",",O
thought,O
to,O
be,O
members,O
of,O
a,O
group,O
(,O
the,O
Islamic,O
Jihad,O
League,O
),O
tied,O
to,O
al,O
-,O
Qaida,O
",",O
were,O
planning,O
attacks,ATTACKS
against,O
U.S.,COUNTRY
",",O
Israeli,O
and,O
NATO,PERSON
targets,O
in,O
Turkey,O
.,O
"""",O
"""",O
They,O
say,O
the,O
suspects,O
may,O
have,O
had,O
contact,O
with,O
al,O
-,O
Qaida,O
's,O
second,O
-,O
in,O
-,O
command,O
",",O
Ayman,O
al,O
-,O
Zawahri,O
",",O
and,O
may,O
have,O
been,O
trained,O
in,O
Afghanistan,COUNTRY
.,O
"""",O
"""",O
Turkey,O
's,O
Hurriyet,O
daily,O
says,O
police,ARMY
Thursday,DAY
seized,O
an,O
unlicensed,O
gun,O
",",O
documents,ARMY
",",O
CDs,O
and,O
laptops,O
during,O
a,O
search,O
of,O
homes,O
and,O
offices,O
of,O
suspected,O
al,O
-,O
Qaida,O
members,O
in,O
the,O
eastern,O
province,O
of,O
Van,O
.,O
"""",O
"""",O
A,O
Moscow,O
court,PERSON
has,O
rejected,O
the,O
appeal,O
of,O
former,O
Russian,LOCATION
oil,COMPOUND
tycoon,O
Mikhail,O
Khodorkovsky,PERSON
against,O
his,O
conviction,O
on,O
fraud,O
and,O
tax,O
evasion,O
charges,O
",",O
but,O
the,O
court,PERSON
reduced,O
his,O
prison,O
sentence,O
from,O
nine,QUANTITY
to,O
eight,O
years,O
.,O
"""",O
"""",O
Khodorkovsky,PERSON
",",O
once,O
Russia,O
's,O
richest,O
man,O
",",O
was,O
convicted,O
in,O
May,O
in,O
what,O
his,O
supporters,O
call,O
a,O
political,EVENT
trial,O
in,O
retaliation,O
for,O
the,O
tycoon,O
's,O
backing,O
of,O
opposition,O
politicians,O
.,O
"""",O
Thursday,DAY
's,O
proceedings,O
got,O
underway,O
after,O
the,O
court,PERSON
repeatedly,TIME
rejected,O
defense,O
motions,O
for,O
a,O
delay,O
to,O
allow,O
them,O
more,O
preparation,O
time,O
.,O
"""",O
In,O
a,O
statement,O
to,O
the,O
court,PERSON
",",O
Khodorkovsky,PERSON
proclaimed,O
his,O
innocence,O
and,O
accused,O
bureaucrats,O
opposed,O
to,O
his,O
funding,O
of,O
the,O
political,EVENT
opposition,O
of,O
responsibility,O
for,O
his,O
conviction,O
.,O
"""",O
Supporters,O
of,O
the,O
former,O
chief,PERSON
of,O
the,O
giant,ARMY
Russian,LOCATION
oil,COMPOUND
firm,O
Yukos,O
say,O
authorities,O
had,O
rushed,O
through,O
the,O
appeal,O
to,O
prevent,O
Khodorkovsky,PERSON
from,O
running,O
in,O
a,O
December,O
parliamentary,O
by,O
-,O
election,PERSON
.,O
The,O
African,O
Union,O
says,O
it,O
is,O
temporarily,O
suspending,O
the,O
deployment,O
of,O
troops,ARMY
to,O
Sudan,LOCATION
's,O
troubled,O
Darfur,O
region,LOCATION
because,O
of,O
a,O
fuel,O
shortage,O
.,O
AU,O
officials,O
say,O
the,O
suspension,ATTACKS
will,O
last,O
several,O
weeks,O
.,O
"""",O
The,O
Associated,O
Press,O
reports,O
the,O
fuel,O
shortage,O
was,O
caused,O
by,O
the,O
closure,O
of,O
a,O
refinery,O
in,O
Sudan,LOCATION
's,O
capital,O
",",O
Khartoum,O
",",O
for,O
repairs,O
.,O
"""",O
AU,O
officials,O
say,O
heavy,O
rains,O
in,O
Darfur,O
are,O
also,O
hindering,O
the,O
deployment,O
of,O
troops,ARMY
as,O
some,O
roads,O
have,O
become,O
impassable,O
.,O
Several,O
thousand,O
AU,O
troops,ARMY
and,O
police,ARMY
officers,ARMY
are,O
already,O
in,O
Darfur,O
.,O
"""",O
The,O
force,O
is,O
expected,O
to,O
number,O
more,O
than,O
"7,000",QUANTITY
when,O
the,O
deployment,O
is,O
completed,O
.,O
"""",O
The,O
force,O
is,O
monitoring,O
a,O
cease,O
-,O
fire,O
between,O
Darfur,O
rebels,O
and,O
pro,O
-,O
government,O
Arab,O
militia,O
.,O
"""",O
The,O
conflict,O
has,O
left,O
"1,80,000",QUANTITY
people,O
dead,O
and,O
two,O
million,O
others,COMPOUND
displaced,O
.,O
"""",O
China,O
says,O
at,O
least,O
37,QUANTITY
miners,PERSON
died,O
early,O
Sunday,DAY
in,O
a,O
coal,O
mine,O
accident,O
in,O
the,O
central,O
province,O
of,O
Henan,COUNTRY
.,O
"""",O
The,O
official,O
Xinhua,O
news,O
agency,O
says,O
seven,O
other,O
miners,PERSON
are,O
being,O
treated,O
in,O
the,O
hospital,O
for,O
their,O
injuries,O
after,O
what,O
was,O
called,O
a,O
gas,O
"""",O
"""",O
outburst,O
"""",O
"""",O
in,O
the,O
private,O
mine,O
near,O
the,O
city,O
of,O
Dengfeng,O
.,O
"""",O
"""",O
The,O
report,O
said,O
108,O
people,O
were,O
underground,O
when,O
the,O
accident,O
occurred,O
",",O
and,O
64,QUANTITY
of,O
them,O
escaped,O
.,O
"""",O
The,O
accident,O
happened,O
one,O
day,O
after,O
a,O
fire,O
at,O
a,O
coal,O
mine,O
in,O
northeastern,O
China,O
killed,ATTACKS
at,O
least,O
five,QUANTITY
miners,PERSON
and,O
trapped,ARMY
30,QUANTITY
.,O
"""",O
Xinhua,O
said,O
the,O
fire,O
broke,O
out,O
Saturday,DAY
at,O
a,O
mine,O
in,O
Hegang,O
City,O
",",O
Heilongjiang,O
province,O
",",O
while,O
44,QUANTITY
miners,PERSON
were,O
working,O
underground,O
.,O
"""",O
"""",O
China,O
's,O
coal,O
mines,O
are,O
the,O
world,O
's,O
deadliest,O
",",O
with,O
thousands,PERSON
of,O
people,O
dying,O
every,O
year,O
in,O
explosions,GOVERNMENT
",",O
cave,O
-,O
ins,O
and,O
floods,ATTACKS
.,O
"""",O
Iraq,COUNTRY
says,O
it,O
will,O
close,O
its,O
borders,O
and,O
extend,O
curfew,O
hours,O
as,O
part,O
of,O
an,O
extensive,QUANTITY
security,COMPOUND
plan,O
to,O
foil,COMPOUND
insurgent,O
attacks,ATTACKS
during,O
Thursday,DAY
's,O
parliamentary,O
elections,GOVERNMENT
.,O
The,O
Interior,COUNTRY
Ministry,O
says,O
the,O
curfews,O
will,O
begin,O
Tuesday,DAY
and,O
last,O
until,O
Saturday,DAY
.,O
"""",O
During,O
that,O
time,O
",",O
road,O
travel,O
will,O
be,O
restricted,O
to,O
vehicles,O
with,O
special,O
permits,O
.,O
"""",O
All,O
airports,O
will,O
be,O
closed,O
from,O
Wednesday,DAY
to,O
Friday,DAY
.,O
A,O
coalition,O
of,O
Shi'ite,O
religious,O
parties,O
is,O
expected,O
to,O
win,O
the,O
biggest,O
bloc,O
of,O
seats,O
in,O
the,O
new,O
legislature,O
.,O
"""",O
But,O
analysts,O
predict,O
that,O
no,O
party,O
will,O
win,O
an,O
outright,O
majority,O
",",O
and,O
that,O
a,O
coalition,O
of,O
Shi'ites,O
and,O
Kurds,O
will,O
likely,O
govern,O
.,O
"""",O
The,O
polls,O
will,O
be,O
the,O
first,O
under,O
the,O
constitution,O
ratified,O
in,O
October,O
in,O
a,O
national,O
referendum,O
.,O
"""",O
Meanwhile,O
",",O
the,O
U.S.,COUNTRY
military,ARMY
says,O
an,O
American,COUNTRY
soldier,ARMY
was,O
killed,ATTACKS
Sunday,DAY
when,O
a,O
roadside,O
bomb,COMPOUND
exploded,O
near,O
his,O
patrol,O
in,O
western,O
Baghdad,LOCATION
.,O
"""",O
"""",O
A,O
former,O
White,DAY
House,O
aide,O
to,O
former,O
U.S.,COUNTRY
President,O
George,COUNTRY
Bush,O
has,O
been,O
sentenced,O
to,O
30,QUANTITY
months,O
in,O
prison,O
for,O
stealing,O
nearly,O
$,O
"6,00,000",QUANTITY
from,O
a,O
government,O
-,O
funded,O
program,O
that,O
promotes,O
democracy,O
in,O
Cuba,O
.,O
"""",O
A,O
federal,ARMY
judge,O
sentenced,O
Felipe,O
Sixto,O
on,O
Wednesday,DAY
for,O
the,O
theft,O
of,O
funds,O
from,O
the,O
Center,O
for,O
a,O
Free,QUANTITY
Cuba,O
.,O
"""",O
Sixto,O
resigned,O
as,O
a,O
special,O
assistant,O
to,O
President,O
Bush,O
for,O
intergovernmental,O
affairs,ARMY
last,O
year,O
",",O
after,O
learning,O
the,O
center,O
was,O
taking,O
legal,O
action,O
against,O
him,O
.,O
"""",O
He,O
pleaded,O
guilty,O
to,O
theft,O
in,O
December,O
and,O
apologized,O
for,O
the,O
crime,O
.,O
"""",O
Sixto,O
has,O
admitted,O
he,O
bought,O
bulk,O
shipments,O
of,O
radios,O
through,O
two,O
companies,ORGANISATION
he,O
created,O
",",O
then,O
resold,O
the,O
equipment,O
to,O
the,O
center,O
at,O
a,O
higher,O
price,ARMY
.,O
"""",O
He,O
was,O
the,O
center,O
's,O
chief,PERSON
of,O
staff,ARMY
before,O
moving,O
to,O
the,O
White,DAY
House,O
.,O
The,O
Center,O
for,O
a,O
Free,QUANTITY
Cuba,O
is,O
a,O
non,O
-,O
profit,O
institution,O
dedicated,O
to,O
promoting,O
human,O
rights,O
and,O
democracy,O
in,O
Cuba,O
.,O
"""",O
A,O
moderate,ARMY
earthquake,O
struck,O
northwest,O
Pakistan,COUNTRY
Sunday,DAY
",",O
but,O
there,O
were,O
no,O
immediate,O
reports,O
of,O
damage,O
or,O
injuries,O
.,O
"""",O
The,O
U.S.,COUNTRY
Geological,O
Survey,O
measured,O
the,O
quake,O
at,O
a,O
magnitude,O
of,O
4.9,COUNTRY
.,O
Officials,O
say,O
the,O
earthquake,O
was,O
centered,O
in,O
the,O
Hindu,O
Kush,PERSON
mountains,O
of,O
neighboring,O
Afghanistan,COUNTRY
.,O
"""",O
Pakistani,COUNTRY
officials,O
say,O
the,O
earthquake,O
was,O
felt,O
in,O
the,O
capital,O
",",O
Islamabad,LOCATION
",",O
as,O
well,O
as,O
Peshawar,COUNTRY
and,O
Chitral,O
.,O
"""",O
"""",O
Police,ARMY
officials,O
say,O
there,O
were,O
no,O
reports,O
of,O
deaths,O
",",O
injuries,O
or,O
damages,O
.,O
"""",O
Iraqi,COUNTRY
Sunni,LOCATION
leaders,O
say,O
they,O
want,O
more,O
seats,O
on,O
the,O
parliamentary,O
committee,O
charged,O
with,O
drafting,O
the,O
country,O
's,O
constitution,O
or,O
they,O
will,O
boycott,O
the,O
process,O
.,O
"""",O
A,O
coalition,O
of,O
Sunni,LOCATION
organizations,O
said,O
Wednesday,DAY
they,O
want,O
to,O
increase,O
their,O
current,PERSON
special,O
allotment,O
of,O
13,QUANTITY
seats,O
to,O
25,QUANTITY
",",O
strengthening,O
their,O
voice,ARMY
on,O
a,O
key,O
committee,O
that,O
could,O
have,O
a,O
total,O
of,O
some,O
75,O
seats,O
.,O
"""",O
The,O
Sunnis,O
have,O
already,O
been,O
granted,O
11,QUANTITY
extra,COMPOUND
seats,O
on,O
the,O
committee,O
to,O
make,O
up,O
for,O
their,O
small,O
number,O
of,O
legislators,O
-,O
a,O
result,O
of,O
the,O
parliament,GOVERNMENT
election,PERSON
boycott,O
by,O
Sunni,LOCATION
voters,GOVERNMENT
.,O
Shi'ite,O
leaders,O
have,O
not,O
responded,O
to,O
the,O
demands,O
.,O
"""",O
Meanwhile,O
",",O
insurgent,O
attacks,ATTACKS
across,O
Iraq,COUNTRY
Tuesday,DAY
killed,ATTACKS
at,O
least,O
25,QUANTITY
people,O
",",O
including,O
three,QUANTITY
U.S.,COUNTRY
soldiers,ARMY
.,O
"""",O
"""",O
Several,O
hundred,O
anti,ATTACKS
-,O
war,ATTACKS
protesters,ORGANISATION
have,O
begun,O
their,O
second,O
week,O
of,O
demonstrations,O
outside,O
President,O
Bush,O
's,O
Crawford,O
",",O
Texas,O
ranch,O
.,O
"""",O
At,O
the,O
center,O
of,O
the,O
protests,O
is,O
a,O
California,O
woman,O
whose,O
son,O
was,O
killed,ATTACKS
in,O
Iraq,COUNTRY
last,O
year,O
.,O
Cindy,O
Sheehan,O
came,O
to,O
Crawford,O
a,O
week,O
ago,TIME
demanding,O
to,O
talk,O
to,O
Mr.,O
Bush,O
about,O
the,O
death,O
of,O
her,O
son,O
and,O
the,O
rationale,O
behind,O
the,O
Iraq,COUNTRY
conflict,O
.,O
"""",O
On,O
Saturday,DAY
",",O
dozens,O
of,O
anti,ATTACKS
-,O
war,ATTACKS
demonstrators,O
squared,O
off,O
with,O
counter,O
-,O
protesters,ORGANISATION
outside,O
Mr.,O
Bush,O
's,O
ranch,O
.,O
"""",O
Authorities,O
turned,O
out,O
in,O
force,O
to,O
keep,O
the,O
two,O
groups,O
separated,O
.,O
"""",O
Mr.,O
Bush,O
has,O
said,O
he,O
understands,O
the,O
sentiments,O
of,O
anti,ATTACKS
-,O
war,ATTACKS
protesters,ORGANISATION
",",O
but,O
he,O
repeated,O
his,O
position,O
that,O
U.S.,COUNTRY
troops,ARMY
will,O
not,O
be,O
immediately,O
withdrawn,O
from,O
Iraq,COUNTRY
.,O
"""",O
"""",O
A,O
presidential,O
panel,O
says,O
U.S.,COUNTRY
intelligence,O
about,O
Iran,COUNTRY
's,O
arms,O
capabilities,O
is,O
"""",O
"""",O
inadequate,O
.,O
"""",O
"""",O
"""",O
The,O
New,O
York,O
Times,O
says,O
the,O
panel,O
investigating,O
U.S.,COUNTRY
intelligence,O
on,O
global,O
weapons,O
proliferation,O
will,O
submit,O
the,O
classified,O
report,O
to,O
President,O
Bush,O
later,O
this,O
month,O
.,O
"""",O
The,O
commission,O
is,O
expected,O
to,O
also,O
be,O
critical,O
of,O
American,COUNTRY
intelligence,O
on,O
North,COUNTRY
Korea,O
",",O
but,O
the,O
newspaper,O
says,O
officials,O
describe,O
the,O
lack,O
of,O
information,O
about,O
Tehran,LOCATION
's,O
capabilities,O
as,O
particularly,O
worrisome,O
.,O
"""",O
The,O
report,O
says,O
America,O
lacks,O
the,O
intelligence,O
on,O
Tehran,LOCATION
's,O
arms,O
to,O
allow,O
firm,O
judgments,O
about,O
its,O
weapons,O
programs,O
.,O
The,O
United,COUNTRY
States,O
says,O
Iran,COUNTRY
is,O
trying,O
to,O
covertly,ARMY
develop,O
nuclear,COMPOUND
weapons,O
.,O
Tehran,LOCATION
insists,O
its,O
nuclear,COMPOUND
program,O
is,O
for,O
civilian,PERSON
purposes,O
.,O
"""",O
The,O
International,O
Atomic,O
Energy,COMPOUND
Agency,O
has,O
been,O
skeptical,O
of,O
Tehran,LOCATION
's,O
claims,O
",",O
but,O
says,O
it,O
has,O
seen,O
no,O
evidence,O
of,O
an,O
Iranian,COUNTRY
nuclear,COMPOUND
weapons,O
program,O
.,O
"""",O
Police,ARMY
in,O
Pakistan,COUNTRY
say,O
at,O
least,O
five,QUANTITY
soldiers,ARMY
were,O
killed,ATTACKS
in,O
a,O
suicide,ATTACKS
attack,O
in,O
the,O
country,O
's,O
northwestern,O
Swat,O
Valley,O
.,O
Security,COMPOUND
officials,O
say,O
a,O
suicide,ATTACKS
bomber,O
rammed,O
his,O
explosives,O
-,O
laden,O
vehicle,O
into,O
a,O
security,COMPOUND
checkpoint,O
in,O
the,O
town,O
of,O
Khawaza,PERSON
Kehla,PERSON
Saturday,DAY
.,O
At,O
least,O
four,QUANTITY
soldiers,ARMY
were,O
wounded,ATTACKS
.,O
"""",O
Pakistan,COUNTRY
's,O
military,ARMY
launched,O
an,O
offensive,QUANTITY
in,O
Swat,O
and,O
surrounding,O
areas,O
in,O
late,O
April,O
after,O
militants,ARMY
violated,O
a,O
peace,BUILDINGS
deal,O
and,O
began,O
advancing,O
toward,O
the,O
capital,O
",",O
Islamabad,LOCATION
.,O
"""",O
Officials,O
call,O
the,O
operation,O
a,O
success,O
and,O
say,O
most,O
of,O
the,O
Taliban,ORGANISATION
insurgents,O
have,O
been,O
driven,O
from,O
the,O
region,LOCATION
.,O
"""",O
However,O
",",O
Pakistani,COUNTRY
forces,ARMY
have,O
encountered,O
some,O
lingering,O
resistance,O
.,O
"""",O
The,O
military,ARMY
says,O
eight,O
militants,ARMY
were,O
killed,ATTACKS
Saturday,DAY
in,O
a,O
clash,O
that,O
erupted,O
as,O
soldiers,ARMY
searched,O
another,O
area,O
of,O
Swat,O
Valley,O
.,O
Two,QUANTITY
others,COMPOUND
were,O
detained,O
.,O
"""",O
Elsewhere,O
in,O
northwestern,O
Pakistan,COUNTRY
",",O
security,COMPOUND
officials,O
say,O
fighter,TREATY
jets,O
targeted,O
a,O
suspected,O
militant,O
hideout,O
in,O
the,O
South,COMPOUND
Waziristan,O
tribal,O
region,LOCATION
Saturday,DAY
.,O
"""",O
Iran,COUNTRY
's,O
top,O
nuclear,COMPOUND
negotiator,O
says,O
Tehran,LOCATION
will,O
soon,ARMY
resume,O
large,O
-,O
scale,O
enrichment,O
of,O
uranium,COMPOUND
if,O
Iran,COUNTRY
is,O
referred,O
to,O
the,O
United,COUNTRY
Nations,O
Security,COMPOUND
Council,O
.,O
Ali,QUANTITY
Larijani,COUNTRY
also,O
told,O
a,O
news,O
conference,O
Wednesday,DAY
that,O
Iran,COUNTRY
's,O
main,O
enrichment,O
plant,O
is,O
ready,O
for,O
use,O
.,O
He,O
said,O
all,O
Iran,COUNTRY
has,O
